state,year,mean_mb,median_mb,std_mb,n_obs,mean_pe,median_pe,total_mktcap,mean_mktcap,total_emp,n_firms,mb_change,pe_change,mktcap_change,log_mb_change,log_mktcap_change
MT,2015,2.5085387487230233,1.632114903251803,2.01963661144894,6,20.31682583806267,17.743204376483565,7100.57131,1183.4285516666666,8.651,6,24.79649012501519,4.83266513040852,2.3338712433563558,22.151414555347316,2.307052936691889
MT,2016,3.305390173125077,2.1209623976213177,3.0020373941982483,5,23.44008417459518,21.438375902122463,10571.78554,2114.357108,8.732,5,31.76556171626579,15.372767190243009,48.886407564294984,27.585410995177327,39.80134638688284
MT,2017,3.841222138402869,2.073338645818682,4.118047572009245,4,26.59122488017939,26.0022654614768,9688.34383,2422.0859575,8.067,4,16.21085370297419,13.443384768214584,-8.356598860782427,15.023605942893404,-8.726521495775152
MT,2018,7.403724810950576,1.758802273305646,11.838592131057695,4,24.238417366617877,18.2774225991652,12286.90377,3071.7259425,8.97,4,92.74398991225617,-8.84805993015858,26.821508253593862,65.61926452286532,23.76104650816586
MT,2019,8.74247069200062,1.7614237159619588,14.390372512910862,4,23.40840209368983,17.635318618543117,15902.04219,3975.5105475,9.826,4,18.082058899190212,-3.42437899460869,29.422696618059362,16.620961118893973,25.791357960120642
MT,2020,10.633569046862226,4.147994487256409,14.27311350549039,6,22.82967481215047,16.093046825516588,97978.8715214,16329.811920233333,12.456,6,21.631166079766963,-2.4723057952570238,202.25133109034746,19.582305070282537,110.60859596795339
MT,2021,4.7283587940641025,1.7769414977795908,6.264670489672685,6,15.345934576979394,13.168526808953672,95752.33089,15958.721814999999,10.508,6,-55.533661621735966,-32.78075704866396,-2.2724701732390273,-81.04377239995912,-2.298688744269839
MT,2022,2.7878480725365358,1.6750604565287674,3.2144337273835415,6,17.051629629456773,19.10089959828761,60751.32730999999,10125.221218333332,14.071000000000002,6,-41.03983657000923,11.114963666247558,-36.55368308496746,-52.83081662317684,-45.49760405568932
MT,2023,3.309799102952954,1.3217362834581632,4.6186851280238805,6,15.184784899507592,12.588348249801113,73405.17562,12234.195936666665,14.87,6,18.722362798684333,-10.948189530953666,20.82892484872032,17.161749551295415,18.92055149623797
MT,2024,4.4832668088334335,1.6001325335352294,7.7111563575484965,6,14.906859958746395,13.805455993127065,70320.917783,11720.152963833332,15.541,6,35.45434841750754,-1.830285661604658,-4.201689882150028,30.34644855161346,-4.292514085527088
NB,2000,1.209060066199377,1.209060066199377,,1,,,77.62165625,77.62165625,0.216,1,,,,,
NB,2001,0.522545585569847,0.522545585569847,,1,,,23.92893,23.92893,0.131,1,-56.780841566255326,,-61.083119009931615,-83.88863067846127,-94.38595973328877
NC,1990,1.586278383812292,1.0186902119470231,2.134518929237094,97,17.613596716155577,10.805703559248409,44628.13182390819,460.08383323616687,525.09,97,,,,,
NC,1991,2.5935884744721958,1.3141391884177556,4.1317275809948315,94,21.64181152589665,16.734510871921806,75782.88460996714,806.2009001060334,570.729,94,63.50146991469696,22.86991620539549,69.80967276198804,49.16517946127611,52.950805188497974
NC,1992,2.7335893597037413,1.6425447856866766,3.547979739373109,106,17.343831695048408,14.12665001783803,87972.46134878015,829.9288806488694,609.742,106,5.397960648326694,-19.859612148018513,16.084867713269666,5.257310124437964,14.915135583397365
NC,1993,2.6221867699131427,1.796407545099585,3.3274714670604393,128,20.063511798374748,14.292226190476192,103176.43584686947,806.0659050536677,660.903,128,-4.075322776449209,15.680964570838164,17.282652167490077,-4.1606914744230945,15.941666587383807
NC,1994,2.1695538823602543,1.558404530861035,2.4415030711249837,144,15.50692663711475,13.580635491606717,99103.63124751832,688.2196614410994,687.595,144,-17.261657054576684,-22.710805600987083,-3.9474174174768395,-18.94870524043065,-4.0274409237829545
NC,1995,2.940243736988309,1.816292184640294,4.252738829907119,152,20.237756919451282,15.04637758111021,133853.86116279583,880.6175076499726,730.026,152,35.52296446261214,30.507852349114863,35.06453747238216,30.397091940052,30.05825335692638
NC,1996,3.158950053944478,2.020144147884718,3.807178988870651,159,23.825019433975612,16.22317321935176,171298.36421356487,1077.348202601037,766.411,159,7.438373703677703,17.72559344794025,27.974167293708675,7.174722932600774,24.665823954562782
NC,1997,3.0443808063647846,2.20649468870851,3.6118790780627203,167,24.29985649243595,19.541426379556636,239803.52469851146,1435.9492496916855,844.845,167,-3.626814151006741,1.993018556716053,39.99171900995992,-3.6942178157325367,33.64130849429294
NC,1998,2.7607325203251962,1.7379192452188486,3.3199560252037106,170,19.91768869028678,16.497875512486026,354007.74241125,2082.398484772059,999.616,170,-9.317109260660638,-18.03371885555476,47.624078026509274,-9.780148239040232,38.94988431348896
NC,1999,2.9428374507131307,1.6843934278496562,4.401702958136574,169,18.99446667398788,14.135555407481064,329123.2560045,1947.474887600592,1085.374,169,6.596254039362126,-4.635186495053145,-7.0293621933956825,6.387818478252161,-7.288646519531206
NC,2000,2.479676771312141,1.2674060382008627,3.8295377064735683,165,19.375228859174896,14.121833383398418,326292.78850375,1977.5320515378787,1103.901,165,-15.738575003140365,2.0045952946310175,-0.8600022785115291,-17.124601767825975,-0.8637216378430068
NC,2001,3.1627907417940087,1.714868787904918,6.11931068194309,149,27.348670056170413,16.96453491783457,355130.3252235,2383.4250015000002,990.173,149,27.54850867600751,41.15275878777449,8.83793259789394,24.33265664577384,8.468973287236636
NC,2002,2.2653709266102675,1.409949757249449,3.0863426693025287,142,18.340733960999355,15.451264733147926,321891.549718,2266.8418994225353,1030.6009999999999,142,-28.374302584264665,-32.937382610086686,-9.359599320216127,-33.37162739571672,-9.827014871562412
NC,2003,2.6870225621004593,1.8955355394556488,2.990429374520175,137,23.831627036223793,19.36297836232499,401769.92881240003,2932.6272176087596,1021.308,137,18.61291811143351,29.938240677284476,24.81530787756907,17.069521632556228,22.16649217005955
NC,2004,3.4467962614294123,2.1332503895026305,5.095328185747291,134,24.841465255745277,19.927999999999997,525595.18572,3922.3521322388056,1074.478,134,28.275672487656145,4.237386805300969,30.81994147088547,24.901145337272524,26.86516991429908
NC,2005,2.7473284872140047,1.9648131182062603,2.2154586241406014,134,26.644619701818055,18.02860759493671,539889.437532,4029.0256532238805,1154.2160000000001,134,-20.29327297475172,7.258647698552112,2.719631419838575,-22.681619942191933,2.6833065744616746
NC,2006,3.2803225376522733,2.1454883051371425,4.870430608606969,130,22.208828847896218,17.16006928425741,672311.4140733,5171.626262102307,1271.1770000000001,130,19.400448578275565,-16.647979605500495,24.52761016156222,17.731277190033424,21.935727369566216
NC,2007,2.7035696083801914,1.8518760051495349,3.0722929864435917,129,20.531086951459077,16.19339520386653,570175.4588977001,4419.964797656589,1396.913,129,-17.58220183082557,-7.554391579707587,-15.191762780999628,-19.33687751979829,-16.477751089121462
NC,2008,1.9140839679732211,1.1238428094966755,2.5148200712823945,124,17.75041991192198,13.36306477317627,283742.1281329,2288.2429688137095,1295.879,124,-29.201602132226235,-13.54369131118741,-50.235997760856186,-34.53338145307029,-69.78783099405933
NC,2009,2.132352439237638,1.4687928743437324,2.0950509343555437,119,20.89657925848429,15.019632999141436,379476.1918827,3188.875562039496,1320.4569999999999,119,11.403286110563693,17.724422082258506,33.73981311120633,10.798663936952057,29.072603323289314
NC,2010,2.7807067521976156,1.7415418535933456,3.5063730747458215,118,24.39365789024075,15.986043775147296,433055.647094,3669.963110966102,1350.79,118,30.405588730527988,16.735172721327586,14.119319303136146,26.54793209490124,13.20743755929783
NC,2011,2.1247557222433353,1.3591364618004638,2.244351731206254,114,22.963993142780737,16.129636550863058,361592.2080668,3171.8614742701757,1363.587,114,-23.589363726897016,-5.860805107183142,-16.502137659848593,-26.904828127124325,-18.034915517573502
NC,2012,2.2262349019351504,1.5036567103273468,2.0423654744741584,104,24.887994940374984,17.726381156591856,438652.4596961,4217.8121124624995,1324.859,104,4.776039835048551,8.378341630880959,21.311369523500346,4.665493223143013,19.319035618365632
NC,2013,3.0622528706410965,2.055783411214863,3.4210276214640447,110,27.36533517164646,20.856824146981626,563418.3423868,5121.984930789091,1340.12,110,37.55299892114885,9.953956665478781,28.442991697148635,31.883910355230306,25.031497552773274
NC,2014,3.9789806787486564,2.0052773520394434,6.234105339602662,116,26.755803846089933,23.180964510589583,664212.8113013001,5725.972511218104,1345.542,116,29.936384969920482,-2.227384834621249,17.889809637276997,26.187479831324765,16.4580185565951
NC,2015,3.5225749403110336,1.701255083918951,5.347782679509892,106,24.2391509599094,17.89485647702064,646208.8734982,6096.3101273415095,1237.996,106,-11.470418564112183,-9.406007386873238,-2.710567682039655,-12.183343631161115,-2.747981196525018
NC,2016,3.476586883467056,1.8044927885546929,4.633961088794997,98,26.092399685653934,19.113881193242754,770109.2749446001,7858.25790759796,1278.224,98,-1.3055238745301678,7.645683336061304,19.173429293175005,-1.3141207422124213,17.540963518103503
NC,2017,4.363726172747789,2.1582011222781947,5.92399456452619,95,29.700373148068454,19.932253672977122,884272.7651724999,9308.134370236841,1394.651,95,25.517535416690794,13.827679730041265,14.82432350085805,22.727528725898072,13.823315263974933
NC,2018,4.073027740381606,1.8065392049843023,5.42218107678349,95,25.795274982427014,16.562235729805767,750242.0076969,7897.284291546316,1314.398,95,-6.66170196887339,-13.148313477992135,-15.157173527724076,-6.893967971101689,-16.436974152033912
NC,2019,4.432153864307249,2.0043200480930503,7.101415504752269,88,28.67176209503844,19.549796965371943,910115.1636281,10342.217768501136,1335.225,88,8.817178443572192,11.15121709138991,21.309544692382666,8.449902607678217,19.317531353060424
NC,2020,5.211128678561272,2.311921045713939,7.822878084551194,91,28.4124189340757,19.650148871466634,867846.481718,9536.774524373626,1031.078,91,17.575536366803846,-0.9045246682191865,-4.644322345053487,16.19108037446184,-4.755631030334051
NC,2021,4.513137971412186,2.8028281897461533,5.850962417926586,103,21.382902194931592,14.082962173176481,1109277.4095585,10769.683587946602,1065.662,103,-13.394232808348006,-24.74100060066846,27.819543309383498,-14.380377689054136,24.54492653078013
NC,2022,3.5747057005951315,1.7447665763581919,6.050419441198715,99,23.268983475369488,13.339103693918577,870203.5767545641,8789.93511873297,1067.271,99,-20.793343273824483,8.82051118806948,-21.552213246557407,-23.310984112675538,-24.273691940023134
NC,2023,3.4244741324095087,1.8014524669098972,4.615797127100336,95,27.435700638615586,15.88268527869624,909085.8127271,9569.32434449579,1032.1490000000001,95,-4.20262759422717,17.906743402248825,4.468176988831485,-4.293492930211729,4.37123126165222
NC,2024,2.8715163419913345,1.41108285541805,3.292036082997918,85,22.623781858881152,14.370333086602514,981843.4907864,11551.099891604706,1060.324,85,-16.14723221836999,-17.53889519031159,8.003389453525811,-17.610768953818724,7.699242447260879
ND,1990,0.9615692559664595,0.7729165374089164,0.341561940257987,3,9.169802551964695,7.437503109504304,841.1332048156999,280.3777349385666,11.393,3,,,,,
ND,1991,1.247732670035168,1.3082270145979509,0.5065631456085434,4,17.07448151805708,12.297270570768339,938.5084602889,234.627115072225,9.803999999999998,4,29.76004196193751,86.20337156985734,11.576674766339302,26.051672776010516,10.954183464393541
ND,1992,1.2197504656892333,1.3559646374377947,0.48879790583364946,4,13.217047310403524,11.964198458738878,936.22998014445,234.0574950361125,8.097999999999999,4,-2.242644199189403,-22.591808738520903,-0.2427767293380234,-2.2681738794654986,-0.24307190988945848
ND,1993,1.804119325116,1.5410579103775324,1.162376668876267,4,13.51176078776245,13.487912522742343,1605.52886635289,401.3822165882225,8.01,4,47.90888594550056,2.2297981571643977,71.48872610394024,39.14262626912999,53.93473414538681
ND,1994,1.4938250618060875,1.4141462976901344,0.44922043493218156,4,31.772949381274923,10.343635894732522,1565.6297301444501,391.40743253611254,6.473,4,-17.19920955283605,135.15032481963095,-2.4851086171421177,-18.87325781791118,-2.516508751477886
ND,1995,1.5277888911278197,1.5134095793498106,0.3598187880088431,4,15.922932280631994,15.924723788663345,854.74425,213.6860625,1.8760000000000001,4,2.2736149091426183,-49.88525588368571,-45.40572182918764,2.2481534926012015,-60.5241104135021
ND,1996,1.97296640696441,1.9982160602630608,0.546907817282344,4,15.508158682129821,15.169245204965463,1168.579125,292.14478125,1.88,4,29.138679985292892,-2.6048820103737214,36.716816170451,25.571667957902722,31.27415653220167
ND,1997,2.948333955693032,2.0572365707754594,2.1671571599704964,6,35.59968263127514,23.369351932495178,2669.9933125,444.9988854166666,2.9859999999999998,6,49.436601925185066,129.55454197342556,128.48203047440197,40.17020495105791,82.6287380003901
ND,1998,2.1143704572820607,2.0580087116486334,1.322315832085313,6,27.836426416887342,23.04632602233936,3137.9000625,522.98334375,3.96,6,-28.285923879167242,-21.80709388562806,17.524641271924544,-33.24831379738161,16.147783856198394
ND,1999,1.4492889647401916,1.608514296631217,0.8192388055688903,7,40.67638701731874,16.82064724590827,2850.670565,407.2386521428571,8.416,7,-31.45529631532995,46.12646899474806,-9.153557850123528,-37.76840450409299,-9.599955371928814
ND,2000,1.5076862076252484,1.5829166785243851,0.7970227564983313,6,36.226900706213385,15.033277957359378,3142.69205125,523.7820085416666,7.018,6,4.029371940710624,-10.938745147672291,10.243957679129444,3.9503095786385334,9.752552120550106
ND,2001,1.5072049425361171,1.416100093515166,0.8629097560294,6,41.727617103519655,15.892032462841422,3306.23126,551.0385433333333,9.391,6,-0.031920772817128906,15.184065680680291,5.203793629253384,-0.03192586858024593,5.072917477990835
ND,2002,1.2828613331026502,1.1994943737141364,0.8548900252650304,6,21.336460887702597,12.897437170597579,3316.05992,552.6766533333333,9.716999999999999,6,-14.884744808225781,-48.86729133185297,0.29727684566143164,-16.11639045262728,0.29683585181210503
ND,2003,1.641800430122264,1.5693851030899664,0.7874167094295855,6,21.89505909161193,18.027823121354814,4243.50371,707.2506183333334,10.479999999999999,6,27.979570960448676,2.6180452646262786,27.96824582108275,24.6700463322297,24.661196763192095
ND,2004,1.3496014272312236,1.5267641074461928,0.4960336479485169,5,20.4017730669835,15.233216108795705,3627.29664,725.459328,8.501999999999999,5,-17.797473890860203,-6.820196366588094,-14.52118607903844,-19.59841531434104,-15.690163114860134
ND,2005,1.6969594518363622,1.6941731523815697,1.0682561150516585,5,19.352007800940363,14.141863899312883,4449.03462,889.8069240000001,10.453999999999999,5,25.73782285617179,-5.145460948891678,22.654281178392964,22.90287821690134,20.419948976064717
ND,2006,1.6060627219905133,1.9887813795351872,0.693415282304751,5,19.41161579505753,14.320493928615708,5232.20766,1046.441532,11.974,5,-5.3564467758781875,0.30801968834608395,17.6032129864613,-5.505242238916419,16.2146170416662
ND,2007,1.7355663628313318,1.8993462408137205,0.7876735341602741,6,30.829556426652204,32.20519355602835,6032.360189999999,1005.3933649999999,13.376,6,8.063423617747322,58.82014538172471,15.292828228457566,7.754812448884973,14.230503838495068
ND,2008,1.0224841220781007,1.0162111492685986,0.5547718055486478,6,21.84389043170508,10.438025440023665,4866.69925,811.1165416666666,11.549,6,-41.08642896200973,-29.146270775336227,-19.323463839781084,-52.90987137551387,-21.47224068899316
ND,2009,1.0834440293601795,1.284595210705501,0.7091462128590429,6,68.46273226714506,27.53660358056266,5567.84198,927.9736633333333,10.177999999999999,6,5.961941703132134,204.84931455406465,14.406945939796877,5.7909803117000935,13.459160737141396
ND,2010,1.3424951297038252,1.6985753870510116,0.9077417977986323,6,22.951695397798716,19.10511563485786,5453.2782099999995,908.8797016666666,10.234,6,23.909966119489034,-66.38524683719761,-2.057597367373576,21.438503621188953,-2.079060833596813
ND,2011,1.2070975186257866,1.5028932943937512,0.729190123584352,6,25.290131548949176,17.75185353785165,5974.06235,995.6770583333333,10.91,6,-10.085519722362745,10.18851161372043,9.549927950585912,-10.631118653958808,9.121022236796428
ND,2012,1.3078919664869813,1.5231186732127016,0.6806797045909297,7,15.421153281365827,14.356643514703459,5864.529631599999,837.7899473714285,12.709,7,8.350149536877804,-39.02304046335976,-1.8334712961273425,8.019792212140745,-1.8504876959035244
ND,2013,1.4296832119171636,1.74064658622632,0.8243171289955616,7,16.054052689627053,15.076834117360187,7443.4671800000015,1063.3524542857144,12.655,7,9.312026417389486,4.1040990690754064,26.92351556878785,8.903623440754915,23.841447943553717
ND,2014,1.2984349284693855,1.1645604507522214,0.6579378366901977,8,14.982390207866532,14.447362286250804,6229.4322999999995,778.6790374999999,11.983,8,-9.180235338413045,-6.675339258435042,-16.3100723176696,-9.62932515836239,-17.80515540573102
ND,2015,1.1628126902608318,1.091294035480481,0.6915517300860434,8,11.808352905152985,12.750471516611793,4918.5971,614.8246375,12.888,8,-10.445054675818621,-21.185119721731805,-21.042610897304392,-11.031783483887251,-23.626185748484474
ND,2016,1.4918156052726428,1.2508828409654447,0.8735484885059781,8,25.899114010612067,16.019654354552383,7072.44828,884.056035,13.723,8,28.293715554309262,119.32876006195654,43.789949373979,24.915210200443102,36.318336376845295
ND,2017,1.4370153730255781,1.4757327989311955,0.5985593203763705,9,14.332596208519906,18.13937775187775,7242.90197,804.7668855555555,14.020000000000001,9,-3.673391808838833,-44.65989762179827,2.4101086816289863,-3.7425600145098548,2.3815239339088023
ND,2018,1.2465195357422267,1.2485755012464579,0.38351224263593586,9,15.001753776545819,10.74172176372846,6457.052180000001,717.4502422222223,15.181000000000001,9,-13.25635347117199,4.6687812751477376,-10.849929948727432,-14.221300870399137,-11.484905591063033
ND,2019,1.3368927646689581,1.3027822797184383,0.4636372339484599,8,13.31873504377081,13.188642518618824,8074.47484,1009.309355,16.787,8,7.250045132499228,-11.218813199069366,25.048932777867062,6.999279263579014,22.353493693580084
ND,2020,1.3411040255970927,1.362949799380902,0.37708972358551257,8,35.63553196952771,10.49157806379407,7734.75224,966.84403,17.164,8,0.31500364422851757,167.5594330273467,-4.207364648869227,0.3145085471924658,-4.298437921548626
ND,2021,1.5234507359233307,1.4793851587559015,0.5035568154795816,9,16.40732692341527,10.050259141285014,9794.9349452,1088.3261050222222,17.202,9,13.596761089808274,-53.95795708214675,26.63540655569856,12.74848083591203,23.614195725673248
ND,2022,1.5054203102351653,1.3855561338161373,0.48654626153954894,9,11.470794330381148,11.167818929070993,9109.4469076,1012.1607675111112,19.832,9,-1.183525352215442,-30.08736655322619,-6.99839295957676,-1.1905847687867455,-7.255341297958218
ND,2023,1.5989112209083407,1.4006092459286688,0.6872555382564854,10,19.006521375339783,18.96579697771105,10305.54144,1030.5541440000002,18.922,10,6.210286259428166,65.69490157276876,13.130265147076049,6.025077556277897,12.336975768550218
ND,2024,2.2786285039826284,1.3658456150992315,2.0824056856425464,11,19.536908461677054,18.51846549600739,15469.26512,1406.2968290909091,21.038,11,42.51125854806001,2.7905531783708026,50.10628223721933,35.42508179545044,40.61734054544939
NE,1990,1.5307252217126623,1.4467359905164185,1.0983058568763762,15,15.833920536246024,11.442735639158576,15708.19367325377,1047.2129115502514,92.235,15,,,,,
NE,1991,1.6992325160870794,1.3825476393504692,1.0435639760196753,14,36.076063661183916,23.57606590468916,22179.662749686297,1584.2616249775926,92.44500000000001,14,11.008330690852631,127.84037332131888,41.19804740790438,10.44350637769798,34.49933104195164
NE,1992,2.177754852514338,1.8730685962737386,1.5229687217818149,17,25.212738145035704,16.083000390608106,27511.16601785548,1618.3038834032636,93.932,17,28.16108636675454,-30.112280591844666,24.037801333316455,24.81177739404954,21.541618262201823
NE,1993,2.1176301043156225,1.879230608688561,1.7318245028811694,20,21.716725923144573,17.36171609886754,36790.16092526438,1839.508046263219,96.85799999999999,20,-2.7608593377394186,-13.866055331953241,33.728104804378646,-2.7996873865719474,29.06384839901559
NE,1994,3.038586349173836,1.5397318521656584,5.043810235164725,23,26.961582873305023,12.66502079002079,37885.79600378141,1647.2085219035396,100.346,23,43.489948645013676,24.15123241285073,2.9780654690331643,36.109480247274995,2.9345822951738043
NE,1995,2.349352455840224,1.9064124783362217,2.1380279150144,23,27.74975214117852,13.555070883315159,57743.85272911219,2510.6022925700954,101.753,23,-22.682715385758534,2.92330488004795,52.41557211401533,-25.725265106648422,42.14406312703343
NE,1996,2.5631258792451104,1.8030920972644375,3.0172105840390677,25,22.21272415428352,15.639255710876522,62704.261375899994,2508.1704550359996,125.036,25,9.099248725897645,-19.953432227880953,8.590366614534805,8.708782072179488,8.24125123703432
NE,1997,3.0502351301407185,1.8778300039235074,3.69444441862767,27,24.451055694265495,16.485562663758362,79755.84092917059,2953.9200344137257,142.673,27,19.00449973370293,10.076798885337679,27.19365347603675,17.399111929680878,24.0540569616865
NE,1998,2.034585485803551,1.7,1.6535482749063173,25,17.052598597473164,12.41148773339123,124887.853368,4995.51413472,158.54500000000002,25,-33.29742137912862,-30.25823174795471,56.58772061460697,-40.49265738307122,44.844618207150866
NE,1999,4.968955823212252,1.5029404013750622,8.837406481488028,24,18.672531388245307,11.308547215496368,105817.98138849999,4409.082557854166,168.514,24,144.2244800173527,9.499624245023774,-15.269597054653417,89.29176164355465,-16.56957001493886
NE,2000,3.5340819160461607,1.4688901508253234,6.178750620018994,24,12.417337813290432,12.087986792944653,130328.512486,5430.354686916667,238.462,24,-28.87676924924837,-33.49944067515469,23.162916903047016,-34.07561690601053,20.8337820638409
NE,2001,1.6673707571105842,1.4803091524863472,0.9813413270264782,22,22.548336130228623,13.857479146485703,137013.52544,6227.88752,235.901,22,-52.82025723455794,81.58752277879448,5.129355677038139,-75.12055642183802,5.002136475977004
NE,2002,1.402233581583408,1.3199242836416394,0.6382166411068354,21,15.158899110818359,15.188947233468404,133955.465831,6378.831706238096,265.915,21,-15.901512869677358,-32.77154011157337,-2.231939948395212,-17.31816081088915,-2.2572246627017734
NE,2003,2.0130310033216525,1.5979176240518864,1.1224864770472525,22,20.452280398978047,17.77884348400018,160605.2565,7300.238931818181,279.417,22,43.55889273800799,34.91929888485104,19.894515317965222,36.157516737502846,18.1442131195638
NE,2004,2.12806486369455,2.0399546416691865,0.882995510488198,23,18.298152801881415,18.56816051737796,169285.425915,7360.235909347826,299.671,23,5.714460442143365,-10.532456797356781,5.404660846203391,5.557150398453059,5.263666969368508
NE,2005,2.423294755639403,1.9342021837717849,1.222500457091514,20,22.28633754377173,16.136349691956138,178697.61101999998,8934.880550999998,315.41700000000003,20,13.873162279100004,21.79555928443362,5.559950039482975,12.99150314078047,5.410885235668594
NE,2006,2.441623050071342,1.8950023905278846,1.412248639127298,21,25.009763776856335,15.480216338729765,215999.140742,10285.673368666667,318.764,21,0.7563378078249139,12.220160570284966,20.874106547414996,0.7534919141324425,18.957937621649812
NE,2007,4.488034798749597,1.849577588855691,10.049879418632058,20,21.864679693554642,16.58948005751911,271400.8808476,13570.04404238,337.571,20,83.81358247000743,-12.57542498746872,25.649055785723963,60.87519192989621,22.832256333518508
NE,2008,1.8545275621010482,1.5961097388181937,1.4100162461855175,20,19.179881715250584,15.332230162969488,190532.4483884,9526.62241942,351.855,20,-58.67840501999373,-12.279155313194423,-29.796672806161652,-88.37849418038508,-35.37744801558542
NE,2009,2.5762984140420024,1.96260272099487,2.6770995453001154,18,16.386089542914966,16.622158312545398,206426.5294,11468.140522222222,316.179,18,38.91939201611212,-14.566263826925363,8.34192870875199,32.87236653745491,8.012204645307364
NE,2010,2.4848393226139933,2.4541679434956465,1.4245561101025472,19,16.09842427555846,15.85892170179628,263870.024475,13887.896025,362.501,19,-3.550019319560005,-1.755545559562055,27.827573927617454,-3.614564694285338,24.551209111490202
NE,2011,2.2530626574520074,1.9803542358661717,1.5805377300171228,21,13.62282995614938,12.780458312230595,260198.20718,12390.390818095239,378.483,21,-9.327631893645428,-15.37786728088456,-1.3915249760959036,-9.791752681132026,-1.4012974484009177
NE,2012,2.1619254006307025,1.7306516980224638,1.822471721465443,22,16.625601863713715,14.603406950747704,304341.80917100003,13833.71859868182,400.77,22,-4.045038717403992,22.042203545298445,16.965375153589115,-4.1291257913392165,15.670776615290727
NE,2013,2.468716128983668,2.3277320298918216,1.667053001084453,23,16.950535831382496,15.38076625386997,403489.07840999996,17543.003409130433,418.154,23,14.190625091109288,1.9544192765614588,32.57760394770217,13.269901584227384,28.199797815997485
NE,2014,2.2898830781258006,1.8820614753033493,1.5813498281408296,23,16.28535937850588,17.294635900946,512451.20490000007,22280.487169565222,438.197,23,-7.243969801075911,-3.9242208004132584,27.004975430655833,-7.519747099214779,23.905607632245385
NE,2015,2.176471051913163,1.415768326932997,1.7515647327361628,23,24.012597813259525,15.327585974361037,425002.27848999994,18478.359934347824,484.07,23,-4.952743102737889,47.44898933549104,-17.06482989479261,-5.079597704650995,-18.711096646560144
NE,2016,1.9666981879361598,1.4851387825426803,1.3177201099732578,22,23.95575454490811,19.149939215785444,522604.9890899,23754.77223135909,479.623,22,-9.638210615877863,-0.23672269361887377,22.965220550505027,-10.13486917498988,20.673136964825822
NE,2017,2.447102157175749,1.8831426753790703,2.1803797429235683,20,19.4099176963164,15.238685036071855,637569.4164444,31878.47082222,474.063,20,24.426928960753358,-18.975970220724893,21.998340956274998,21.854844163618225,19.883725993364365
NE,2018,4.1862552802368995,1.5403617873000752,10.750571860554208,20,27.118482834300213,16.79930089004358,646898.2947325,32344.914736625,486.662,20,71.06990274032299,39.71456890539387,1.4631941318837605,53.690207493864115,1.4525927341134448
NE,2019,2.1364747188205704,1.3699252496066538,1.6892705132839483,19,18.1734344833242,15.228105446173931,719032.26458,37843.80339894737,482.846,19,-48.96453809430208,-32.98506190642077,11.150743545757557,-67.26494634104267,10.57171439702067
NE,2020,2.920221057017654,1.2819360314667219,3.8914915385788227,19,18.401210873701427,12.628983509324804,696352.67078,36650.14056736842,436.351,19,36.684091381607665,1.2533480701527822,-3.1541830481344957,31.25021748291865,-3.2049988065619317
NE,2021,3.246590222958577,1.7190823351634517,3.419270445772225,19,16.92108256666286,12.783211410277021,848099.49018,44636.815272631575,453.48900000000003,19,11.176180144192083,-8.043646242617275,21.791661864386192,10.59459655463202,19.71417093449208
NE,2022,3.167654406005248,1.6633007165766385,3.424047655482296,18,21.022254478754114,11.298696657557285,826910.7990627,45939.488836816665,466.71000000000004,18,-2.43134524323787,24.237053958776798,-2.498373287879574,-2.4613904431127986,-2.5301123896593225
NE,2023,2.99517323668256,1.2881680845561143,4.476393041086939,20,17.24168529867646,16.582666163141994,942007.94366,47100.397183,477.917,20,-5.445075352781458,-17.98365243793637,13.918931126278933,-5.598930712928762,13.031687896195443
NE,2024,3.2984331079315194,1.515910602147668,3.4960817798159494,22,18.94901101260129,16.710040071237756,1140246.275105,51829.37614113637,471.744,22,10.124952624938931,9.902313401207309,21.044231397325717,9.644546807464272,19.09858415502157
NF,2021,1.4507386744291315,1.4507386744291315,,1,,,230.74869059999997,230.74869059999997,0.0,1,,,,,
NF,2022,1.0392624123292729,1.0392624123292729,,1,,,202.70605500000002,202.70605500000002,0.0,1,-28.363224152811352,,-12.152890457182064,-33.35616147331139,-12.957227408388938
NF,2023,0.8790960359544434,0.8790960359544434,,1,,,180.540832,180.540832,0.0,1,-15.411543270948535,,-10.934662509218096,-16.737237396849782,-11.579995648700514
NH,1990,3.5239651811141703,1.273361811988058,5.455424959169676,25,15.369647495588572,10.87210047057754,4199.20951630098,167.9683806520392,35.027,25,,,,,
NH,1991,3.807528712141408,1.4964723829646678,5.182566054675106,26,27.458358740506142,16.915584396329308,8614.79370606741,331.33821946413116,39.461,26,8.04671772998573,78.6531457431753,105.15274774039023,7.739351917795889,71.85846266217162
NH,1992,3.3042685222258794,2.0561029137142923,3.3025847774207286,28,17.070846114667518,16.242665310606395,8733.49152918833,311.9104117567261,44.464,28,-13.217502163824468,-37.830056501210784,1.3778370924578232,-14.176522248550683,1.368431217137278
NH,1993,3.2278495053363527,1.4581480954582637,3.6957383041986316,37,20.816654153234417,12.560240041338645,11599.50764373377,313.5002065873992,40.854,37,-2.3127362796183437,21.94272043345553,32.81638397388817,-2.339899653861943,28.37974167417343
